dialog_id,turn,speaker,text,emotion,cause_turn,cause_span,cause_type,explanation
tr_8804,1,A,"Alright, tell me what you think about this one.",neutral,,,,
tr_8804,2,B,Don't you think it's a bit bright?,neutral,,,,
tr_8804,3,A,"Yeah, maybe you're right. How about this outfit?",neutral,,,,
tr_8804,4,B,"That dress looks lovely on you, but it's not very practical, is it?",neutral,,,,
tr_8804,5,A,"No, I don't have any plans to go to a formal dance any time soon, but I love the way it looks. I just want to try it on! What do you think about this? It's casual, yet sophisticated.",happy,"[4, 5, 5]","['looks lovely on you ,', 'I love the way it looks.', ""It's casual , yet sophisticated.""]","['no-context', 'inter-personal']",
tr_8804,6,B,"I like the jeans, but you need something to go with the top. It's too plain on its own.",neutral,,,,
tr_8804,7,A,"How about this scarf, these earrings, and an anklet?",neutral,,,,
tr_8804,8,B,That might be going overboard a bit. How about just that scarf with a bracelet?,neutral,,,,
tr_8804,9,A,That's a good idea. You have a lot of good fashion sense.,happy,"[8, 9]","['scarf with a bracelet?', 'good idea. You have a lot of good fashion sense.']","['no-context', 'inter-personal']",
tr_8804,10,B,"Thanks. You'd be OK on your own. There are loads of fashion victims out there, and you are not one of them. Have you tried it on yet?",happy,[9],['good idea. You have a lot of good fashion sense.'],['inter-personal'],
tr_8804,11,A,Yep. Here it is. What do you think?,neutral,,,,
tr_8804,12,B,That looks great. Just one more thing-you need some high heels with those jeans. Do you want a pair with a plain pattern or ones with a leopard print on them?,happy,"[9, 12]","['good idea. You have a lot of good fashion sense.', 'looks great.']","['no-context', 'inter-personal']",
tr_8804,13,A,"The leopard print sounds fabulous. OK, I'll take it.",happy,[13],['sounds fabulous.'],['no-context'],
te_942,1,A,"You look so happy, Anna. Any good news?",happy,[1],['You look so happy'],['no-context'],
te_942,2,B,Yes. I'Ve won the first prize in the math contest.,happy,[2],"[""I'Ve won the first prize in the math contest.""]",['no-context'],
te_942,3,A,Really? Congratulations!,happy,[2],"[""I'Ve won the first prize in the math contest.""]",['inter-personal'],
te_942,4,B,"Thank you, Paul.",happy,"[2, 3]","[""I'Ve won the first prize in the math contest."", 'Congratulations!']",['hybrid'],
te_942,5,A,"By the way, would you like to have dinner with me tomorrow evening? Tomorrow is my birthday.",neutral,,,,
te_942,6,B,"Good, happy birthday to you!",happy,[5],['Tomorrow is my birthday.'],['inter-personal'],
te_942,7,A,"Not so soon. It's not my birthday today. Well, you'll come, won't you?",neutral,,,,
te_942,8,B,"Sure, I will. Thank you for inviting me.",happy,"[7, 8]","[""you'll come ,"", 'Thank you for inviting me.']","['no-context', 'inter-personal']",
te_942,9,A,My pleasure.,happy,[8],"['Sure , I will. Thank you for inviting me.']",['inter-personal'],
tr_8560,1,A,"Steven, we are preparing a martial arts show for the New Year's party. Would you like to join us?",neutral,,,,
tr_8560,2,B,"I'd love to! But I have never learned martial arts, and there is only a month left before the New Year.",happy,[1],"[""we are preparing a martial arts show for the New Year's party. Would you like to join us?""]",['inter-personal'],
tr_8560,3,A,That's OK. A month is enough for you to learn the basic movements. It would be great to have you with us on the show.,neutral,,,,
tr_8560,4,B,Sounds great! Shall I learn the actions that Jet Li did in the movies?,happy,[3],['A month is enough for you to learn the basic movements. It would be great to have you with us on the show.'],['inter-personal'],
tr_8560,5,A,"No. You know, there are many schools and styles of kung fu. What we will perform is a set of Chinese shadow boxing.",neutral,,,,
tr_8560,6,B,Whatever! I'm glad to learn something of Chinese kung fu. Thanks for asking me.,happy,[6],"[""I'm glad to learn something of Chinese kung fu.""]",['no-context'],
tr_8560,7,A,Thank you for joining us! Now let's see some pictures and know more about kung fu.,happy,[7],['Thank you for joining us!'],['no-context'],
tr_8560,8,B,Good!,happy,[7],"[""let's see some pictures and know more about kung fu.""]",['inter-personal'],
tr_10009,1,A,"John, I'Ve asked you not to smoke in here! I don't want to see you smoking in my office again.",angry,"[1, 1]","[""I'Ve asked you not to smoke"", ""I don't want to see you smoking""]",['no-context'],
tr_10009,2,B,"I'm sorry, Ms. Fairbanks. I won't let it happen again.",sad,[2],"[""I won't let it happen again.""]",['no-context'],
tr_10009,3,A,"That's what you said the last time! If you want to smoke, you'll have to use your break time and go outside!",angry,"[1, 1, 3]","[""I'Ve asked you not to smoke"", ""I don't want to see you smoking"", ""That's what you said the last time!""]","['no-context', 'self-contagion']",
tr_10009,4,B,"I understand, Ms. Fairbanks.",neutral,,,,
te_861,1,A,"Doris, I'm glad you're home. I'm terrified. I don't know what to do!",fear,['b'],['b'],['latent'],
te_861,2,B,What is it? What happened?,neutral,,,,
te_861,3,A,I think someone is stalking me.,fear,[3],['I think someone is stalking me.'],['no-context'],
te_861,4,B,"No, it can't be. Really? Who?",surprise,[3],['I think someone is stalking me.'],['inter-personal'],
te_861,5,A,"I don't know. I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking, but staring. He just kept staring at me. He didn't stop.",fear,"[3, 5]","['I think someone is stalking me.', ""I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking , but staring. He just kept staring at me. He didn't stop.""]","['no-context', 'self-contagion']",
te_861,6,B,What did you do?,neutral,,,,
te_861,7,A,"I didn't do anything. Finally, he left. But then I saw him again today. Outside the shoe store. Near the cafe. I went into a CD store and pretended I was looking at CD's. But then he came in too.",fear,"[3, 5]","['I think someone is stalking me.', ""I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking , but staring. He just kept staring at me. He didn't stop.""]",['self-contagion'],
te_861,8,B,Did he leave when you left?,neutral,,,,
te_861,9,A,Yes. Then I noticed he was on the sidewalk behind me. He was following me.,fear,"[3, 5, 9]","['I think someone is stalking me.', ""I saw him the first time Tuesday. He was at the cafe. I noticed he was looking at me a lot. Not just the usual looking , but staring. He just kept staring at me. He didn't stop."", 'He was following me.']","['no-context', 'self-contagion']",
te_861,10,B,What did you do?,neutral,,,,
tr_10727,1,A,"Marketing manage office, can I help you?",neutral,,,,
tr_10727,2,B,"Mr Green, please.",neutral,,,,
tr_10727,3,A,"Sorry, he's out.",sad,"['b', 3]","['b', ""he's out.""]","['latent', 'no-context']",Cant help the customer
tr_10727,4,B,What time you suspect back them?,neutral,,,,
tr_10727,5,A,"Sorry, I am not sure, can I take a message?",sad,[5],['I am not sure'],['no-context'],
tr_10727,6,B,"No, thanks. I'll call back later.",neutral,,,,
tr_10727,7,A,That's fine. please call again later.,neutral,,,,
tr_10727,8,B,"Ok, thank you. Goodbye.",happy,[7],"[""That's fine. please call again later.""]",['inter-personal'],
tr_8433,1,A,"Linda, this is Todd calling.",neutral,,,,
tr_8433,2,B,"Todd, I am so happy you called!",happy,[1],['this is Todd calling.'],['inter-personal'],
tr_8433,3,A,"Linda, I wanted to tell you how much I enjoyed our time together last Friday night.",happy,"[2, 3]","['I am so happy you called!', 'I wanted to tell you how much I enjoyed our time together last Friday night.']","['no-context', 'inter-personal']",
tr_8433,4,B,"Boy, Todd, that was one great movie you picked out! Thanks for asking me to go with you!",happy,"[2, 3, 4]","['I am so happy you called!', 'I wanted to tell you how much I enjoyed our time together last Friday night.', 'that was one great movie you picked out! Thanks for asking me to go with you!']","['no-context', 'hybrid']",
tr_8433,5,A,I had a great time too and was thinking that maybe you might want to join me for a hike to the waterfalls on Saturday.,happy,"[4, 5]","['that was one great movie you picked out! Thanks for asking me to go with you!', 'I had a great time too and was thinking that maybe you might want to join me for a hike to the waterfalls on Saturday.']","['no-context', 'inter-personal']",
tr_8433,6,B,"A hike would be great! Let me pack us a nice picnic lunch, OK?",happy,"[4, 5]","['that was one great movie you picked out! Thanks for asking me to go with you!', 'I had a great time too and was thinking that maybe you might want to join me for a hike to the waterfalls on Saturday.']",['hybrid'],
tr_8433,7,A,"Linda, that would be a perfect addition.",happy,[6],"['hike would be great! Let me pack us a nice picnic lunch ,']",['inter-personal'],
tr_8433,8,B,"I'll take care of the lunch then, and you can take care of the other plans. What time would you like to pick me up?",happy,"[5, 7]","['a hike to the waterfalls on Saturday.', 'that would be a perfect addition.']",['inter-personal'],speaker is happy about the trip
tr_8433,9,A,I was hoping to leave by 9 o'clock so that it won \'t be too hot for the hike.,neutral,,,,
tr_8433,10,B,Nine is a great time to get started. I'll see you on Saturday!,neutral,,,,
tr_8576,1,A,Did your meal meet with your approval?,neutral,,,,
tr_8576,2,B,Our meal was absolutely perfect!,happy,[2],['meal was absolutely perfect!'],['no-context'],
tr_8576,3,A,How about a dessert to top off that wonderful meal?,neutral,,,,
tr_8576,4,B,"Dessert sounds perfect, but I would like to split something with my friends.",happy,"[2, 3]","['meal was absolutely perfect!', 'How about a dessert']",['hybrid'],
tr_8576,5,A,"On this evening's dessert list, we have chocolate mousse cake, homemade fresh strawberry shortcake, and a spicy rum apple crisp.",neutral,,,,
tr_8576,6,B,I think that the apple crisp would be wonderful.,happy,"[2, 3, 5]","['meal was absolutely perfect!', 'How about a dessert', 'spicy rum apple crisp.']",['hybrid'],
tr_8576,7,A,"One dessert will serve two, so would you like to split a second one?",neutral,,,,
tr_8576,8,B,"We would also like a piece of chocolate mousse cake. Could you bring us four dessert forks, please?",neutral,,,,
tr_8576,9,A,How about some coffee and tea as well?,neutral,,,,
tr_8576,10,B,We are all tea drinkers. Please bring us four teas.,neutral,,,,
tr_8576,11,A,I will prepare your desserts and have someone bring you your drinks right away.,neutral,,,,
tr_8576,12,B,The hot drinks first would be great. Thanks!,happy,[11],['I will prepare your desserts and have someone bring you your drinks right away.'],['inter-personal'],
te_786,1,A,"Well, how did you enjoy your seaside trip?",neutral,,,,
te_786,2,B,It was funny.,happy,"[1, 2]","['your seaside trip', 'funny.']","['no-context', 'inter-personal']",
te_786,3,A,"Tell me about it, will you?",neutral,,,,
te_786,4,B,"Well, we drove through the valley on our way there in the morning. It was a magnificent sight.",happy,[4],['drove through the valley on our way there in the morning. It was a magnificent sight.'],['no-context'],
te_786,5,A,Did you stop at the big waterfall for pictures?,neutral,,,,
te_786,6,B,"Sure, we wouldn't miss it for anything. After that, we took a short cut to the park. There was very little traffic, so we got there in less than an hour.",happy,"[5, 6]","['stop at the big waterfall for pictures?', ""Sure , we wouldn't miss it for anything. After that , we took a short cut to the park. There was very little traffic , so we got there in less than an hour.""]","['no-context', 'inter-personal']",
te_786,7,A,You were lucky then. What did you do after that?,happy,"[6, 7]","['There was very little traffic , so we got there in less than an hour.', 'You were lucky']","['no-context', 'inter-personal']",
te_786,8,B,We went for a swim in the sea. That was the best part of the day. Just look at my nice tan.,happy,"[8, 8]","['We went for a swim in the sea.', 'my nice tan.']",['no-context'],
te_786,9,A,So you must have had a busy and enjoyable day yesterday.,happy,"[8, 8, 9]","['We went for a swim in the sea.', 'my nice tan.', 'So you must have had a busy and enjoyable day yesterday.']","['no-context', 'inter-personal']",
te_786,10,B,"Yes, you're right. And I was so tired that I fell asleep on the way back. My arms are still stiff from the swim yesterday.",happy,"[4, 5, 6, 8, 8]","['drove through the valley on our way there in the morning. It was a magnificent sight.', 'stop at the big waterfall for pictures?', ""Sure , we wouldn't miss it for anything. After that , we took a short cut to the park. There was very little traffic , so we got there in less than an hour."", 'We went for a swim in the sea.', 'my nice tan.']",['hybrid'],
te_650,1,A,"Well, I'm afraid I must be going now. I have no idea it was so late.",neutral,,,,
te_650,2,B,Stay for dinner with us.,happy,[2],['Stay for dinner with us.'],['no-context'],
te_650,3,A,"I'm afraid I can't. I have a dinner party at seven tonight. You see, I am going to England the day after tomorrow.",neutral,,,,
te_650,4,B,"Well, I won't keep you then. It was very nice of you to come to see me.",happy,"[2, 4]","['Stay for dinner with us.', 'It was very nice of you']","['no-context', 'self-contagion']",
te_650,5,A,It has been a pleasure. Goodbye.,happy,"[2, 4, 4, 5]","['Stay for dinner with us.', 'It was very nice of you', 'It was very nice of you', 'It has been a pleasure.']","['no-context', 'inter-personal']",
te_650,6,B,Goodbye. Thank you again for coming.,happy,"[2, 4, 5, 6]","['Stay for dinner with us.', 'It was very nice of you', 'It has been a pleasure', 'Thank you again for coming.']","['no-context', 'hybrid']",
te_315,1,A,"John, I was looking through some magazines for ideas about where we might go on vacation this year.",neutral,,,,
te_315,2,B,"I've already told my buddy, Mark, that I am going hunting with him in Alaska.",neutral,,,,
te_315,3,A,You can't be serious!,angry,[2],"[""I've already told my buddy , Mark , that I am going hunting with him in Alaska.""]",['inter-personal'],
te_315,4,B,"Hey, I've always gone hunting or fishing on vacation. I am sorry that bothers you.",angry,[3],"[""You can't be serious!""]",['inter-personal'],
te_315,5,A,"After a year together, I thought it pretty safe to assume that we would automatically spend our vacation together.",angry,[2],"[""I've already told my buddy , Mark , that I am going hunting with him in Alaska.""]",['inter-personal'],
te_315,6,B,Says who? I don't think that is necessarily the case.,angry,"[3, 5, 6]","[""You can't be serious!"", 'After a year together , I thought it pretty safe to assume that we would automatically spend our vacation together.', ""I don't think that is necessarily the case""]","['no-context', 'inter-personal']",
te_315,7,A,"You know, now that I think about it, I really don't have much more to say to you at all!",angry,"[2, 6]","[""I've already told my buddy , Mark , that I am going hunting with him in Alaska."", ""Says who? I don't think that is necessarily the case.""]",['inter-personal'],
te_315,8,B,Whatever you say!,angry,"[3, 5, 6]","[""You can't be serious!"", 'After a year together , I thought it pretty safe to assume that we would automatically spend our vacation together.', ""I don't think that is necessarily the case""]",['hybrid'],
tr_10420,1,A,The air conditioning is not working! We need to call a handyman before we start to fry in here!,neutral,,,,
tr_10420,2,B,Dan is on top of that. I think they are also getting the handyman to fix the bathroom toilet that keeps clogging up.,neutral,,,,
tr_10420,3,A,That would be convenient. They might as well ask him to fix the electrical wiring. The circuit breakers keep going out all the time. It's really annoying!,angry,"[1, 2, 3]","['The air conditioning is not working!', 'bathroom toilet that keeps clogging up.', 'The circuit breakers keep going out all the time.']","['no-context', 'hybrid']",
tr_10420,4,B,Yeah you are right. This office is falling apart! Frank told me the other day that the gutters outside were clogged and that's why the parking lot was flooded.,angry,"[1, 2, 3, 4, 4]","['The air conditioning is not working!', 'bathroom toilet that keeps clogging up.', 'The circuit breakers keep going out all the time.', 'This office is falling apart!', ""gutters outside were clogged and that's why the parking lot was flooded.""]","['no-context', 'hybrid']",
tr_10420,5,A,I know! I was in ankle deep water trying to get to my car that day! The handyman definitely has his work cut out for him.,angry,"[1, 2, 3, 4, 4, 5]","['The air conditioning is not working!', 'bathroom toilet that keeps clogging up.', 'The circuit breakers keep going out all the time.', 'This office is falling apart!', ""gutters outside were clogged and that's why the parking lot was flooded."", 'I was in ankle deep water trying to get to my car that day!']","['no-context', 'hybrid']",
te_741,1,A,"You are an outgoing person, quite easy to talk with.",happy,[1],"['You are an outgoing person , quite easy to talk with.']",['no-context'],
te_741,2,B,"Yes, my friends like to get along with me well.",happy,[1],"['You are an outgoing person , quite easy to talk with.']",['inter-personal'],
te_741,3,A,Do you have many friends?,happy,"[1, 2]","['You are an outgoing person , quite easy to talk with.', 'Yes , my friends like to get along with me well.']",['hybrid'],
te_741,4,B,"Yes, I like to make new friends.",happy,[4],"['Yes , I like to make new friends.']",['no-context'],
te_741,5,A,What do you usually do with them?,happy,"[1, 2, 4]","['You are an outgoing person , quite easy to talk with.', 'Yes , my friends like to get along with me well.', 'Yes , I like to make new friends.']",['hybrid'],
te_741,6,B,"We like to get together, chat and enjoy beautiful music.",happy,[6],"['We like to get together , chat and enjoy beautiful music.']",['no-context'],
tr_10644,1,A,"Is there a problem, officer?",neutral,,,,
tr_10644,2,B,I stopped you for driving through a red light.,neutral,,,,
tr_10644,3,A,Did I really?,surprise,[2],['stopped you for driving through a red light.'],['inter-personal'],
tr_10644,4,B,You didn't know?,surprise,[3],['Did I really?'],['inter-personal'],
tr_10644,5,A,I had no idea that I ran it.,neutral,,,,
tr_10644,6,B,Don't you know that yellow means slow down?,neutral,,,,
tr_10644,7,A,"Yes, madam.",neutral,,,,
tr_10644,8,B,Why'd you speed up instead?,neutral,,,,
tr_10644,9,A,"I really have no excuse, madam.",neutral,,,,
tr_10644,10,B,I'll have to write you a ticket.,neutral,,,,
tr_10644,11,A,"I understand, and I am very sorry.",sad,[10],['write you a ticket.'],['inter-personal'],
tr_10644,12,B,Here's your ticket.,neutral,,,,
tr_9837,1,A,You have been doing a great job this year and I am very satisfied with your work.,happy,"[1, 1]","['You have been doing a great job', 'I am very satisfied']",['no-context'],
tr_9837,2,B,I am very happy to know my work could be recognized by you and our company.,happy,"[1, 1, 2]","['You have been doing a great job', 'I am very satisfied', 'my work could be recognized by you and our company.']","['no-context', 'inter-personal']",
tr_9837,3,A,"Based on your contribution, I would like to give you a pay raise. Your monthly salary will be increased by 800 Yuan. This increase includes an 80 % married increase based on your achievements and increase responsibilities and then the additional 20 % increase were reflecting the changes in cost of living.",happy,"[1, 1, 3]","['You have been doing a great job', 'I am very satisfied', 'I would like to give you a pay raise.']","['no-context', 'self-contagion']",
tr_9837,4,B,I really appreciate it. Thank you.,happy,"[1, 1, 2, 3]","['You have been doing a great job', 'I am very satisfied', 'my work could be recognized by you and our company.', 'I would like to give you a pay raise.']",['hybrid'],
te_757,1,A,"Excuse me, i am a new student here. Could you tell me where the English Department is?",neutral,,,,
te_757,2,B,"It is in that brand new, tall building over there. On the 9th floor.",neutral,,,,
te_757,3,A,Where is the school cafeteria?,neutral,,,,
te_757,4,B,It is the basement of that red building in front of the tower with big bells.,neutral,,,,
te_757,5,A,Where is the Computer Center?,neutral,,,,
te_757,6,B,The Computer Center is on the first floor of the library.,neutral,,,,
te_757,7,A,Where is the library?,neutral,,,,
te_757,8,B,The library is next to the Adminstration Building. The Adminstration Building is over there near the school's main entrance. There are school maps for free in the lobby of the Admin.,neutral,,,,
te_757,9,A,Thank you. I will go get one.,happy,"[8, 9]","['There are school maps for free in the lobby of the Admin.', 'I will go get one.']","['no-context', 'inter-personal']",
te_757,10,B,"Sure. Glad to be of service. By the way, my name is Mike Sullivan. You will see me around a lot. I am running for President of the Student Government.",happy,[10],['Glad to be of service.'],['no-context'],
te_757,11,A,"Well, hi! My name is Eve Markowski. I am glad to meet you. With your friendly smile and helpful attitude. I am sure you will win.",happy,[11],['I am glad to meet you. With your friendly smile and helpful attitude.'],['no-context'],
te_757,12,B,Thanks you for the encouragement.,happy,[11],['With your friendly smile and helpful attitude. I am sure you will win.'],['inter-personal'],
te_757,13,A,You are welcome. I'd better go. Goodbye.,happy,[12],['Thanks you for the encouragement.'],['inter-personal'],
te_757,14,B,Have a good day. Bye-Bye!,happy,[11],['With your friendly smile and helpful attitude. I am sure you will win.'],['inter-personal'],
tr_8265,1,A,"Hey, don't walk on the lawn.",neutral,,,,
tr_8265,2,B,"Sorry, I'm looking for my wallet.",sad,['b'],['b'],['latent'],B is said as their wallet is lost
tr_8265,3,A,You lost your wallet? Anything important in it?,neutral,,,,
tr_8265,4,B,Yes. A lot of cash. Almost forty thousand pounds.,neutral,,,,
tr_8265,5,A,"Oh, I'm sorry to hear that. I think you'd better talk to the police officer walking there.",sad,"[3, 4, 4]","['Anything important in it?', 'Yes. A lot of cash.', 'forty thousand pounds.']",['hybrid'],
tr_8265,6,B,It seems that is a better way. Thank you.,happy,"[5, 6]","['talk to the police officer', 'It seems that is a better way.']","['no-context', 'inter-personal']",
tr_8265,7,A,You are welcome.,happy,[6],['It seems that is a better way. Thank you.'],['inter-personal'],
te_834,1,A,I am so busy today.,neutral,,,,
te_834,2,B,Can I help you?,happy,"[1, 2]","['I am so busy today.', 'Can I help you?']","['no-context', 'inter-personal']",
te_834,3,A,I'm not sure. Perhaps you could do the shopping.,neutral,,,,
te_834,4,B,I'll be glad to help.,happy,"[3, 4]","['you could do the shopping.', ""I'll be glad to help.""]","['no-context', 'inter-personal']",
te_834,5,A,Or maybe make the beds.,neutral,,,,
te_834,6,B,All you have to do is ask for help.,happy,"[4, 5]","[""I'll be glad to help."", 'make the beds.']",['hybrid'],
te_834,7,A,Thanks. That's terrific!,happy,[6],['All you have to do is ask for help.'],['inter-personal'],
te_834,8,B,I'm ready and willing to help.,happy,"[4, 7, 8]","[""I'll be glad to help."", ""Thanks. That's terrific!"", ""I'm ready and willing to help.""]","['no-context', 'hybrid']",
te_627,1,A,"Wow! What a beautiful scenic spot! It's so open. And just breathe that fresh air, you can almost taste its freshness.",happy,"[1, 1]","[""beautiful scenic spot! It's so open."", 'that fresh air , you can almost taste its freshness.']",['no-context'],
te_627,2,B,You can have a bird view of Guiling City from the top of the mountain.,happy,"[1, 1, 2]","[""beautiful scenic spot! It's so open."", 'that fresh air , you can almost taste its freshness.', 'bird view of Guiling City from the top of the mountain.']","['no-context', 'inter-personal']",
te_627,3,A,Wonderful! I'll often come here for mountain climbing.,happy,[2],['bird view of Guiling City from the top of the mountain.'],['inter-personal'],
te_627,4,B,"You should. Many Guiliners, especially the old and the young, will climb mountains here in the morning.",happy,[3],"[""Wonderful! I'll often come here for mountain climbing.""]",['inter-personal'],
te_627,5,A,No wonder people say,happy,[4],"['Many Guiliners , especially the old and the young , will climb mountains here in the morning.']",['inter-personal'],
te_627,6,B,"Quick! Pass me your binoculars. Look at that bird... I've never seen one of those before. It's indigenous to Guiling, and an endangered species too. This is lucky!",surprise,[6],"[""that bird... I've never seen one of those before. It's indigenous to Guiling , and an endangered species too.""]",['no-context'],
te_627,7,A,I didn't know you liked bird-watching.,happy,"[6, 6]","[""that bird... I've never seen one of those before. It's indigenous to Guiling , and an endangered species too."", ""that bird... I've never seen one of those before. It's indigenous to Guiling , and an endangered species too.""]",['inter-personal'],
te_627,8,B,"I don't really. I just like wildlife, and you don't get to see too much of it in the city. This place is full of it.",happy,[8],"[""I just like wildlife , and you don't get to see too much of it in the city. This place is full of it.""]",['no-context'],
te_534,1,A,This looks like a very nice house.,happy,[1],['This looks like a very nice house.'],['no-context'],
te_534,2,B,"You know, I fell in love with this house the first moment I laid eyes on it.",happy,[2],['I fell in love with this house the first moment I laid eyes on it.'],['no-context'],
te_534,3,A,The style of the exterior is just what I'Ve been looking for!,happy,[3],"[""The style of the exterior is just what I'Ve been looking for!""]",['no-context'],
te_534,4,B,The exterior is only half of the story. The interior is incredible.,happy,"[2, 4]","['I fell in love with this house the first moment I laid eyes on it.', 'The exterior is only half of the story. The interior is incredible.']","['no-context', 'self-contagion']",
te_534,5,A,This home is gorgeous on the inside!,happy,[5],['This home is gorgeous on the inside!'],['no-context'],
te_534,6,B,"Everything that you see on the walls, floors, and windows is brand new.",neutral,,,,
te_534,7,A,The wall colors totally suit the style of this house.,happy,"[5, 6, 7]","['This home is gorgeous on the inside!', 'Everything that you see on the walls , floors , and windows is brand new.', 'The wall colors totally suit the style of this house.']","['no-context', 'hybrid']",
te_534,8,B,Straight ahead is the gourmet kitchen.,neutral,,,,
te_534,9,A,I love the bamboo flooring and granite countertops.,happy,[9],['I love the bamboo flooring and granite countertops.'],['no-context'],
te_534,10,B,The master suite is the best. Let's go look at that next.,happy,"[9, 10]","['I love the bamboo flooring and granite countertops.', 'The master suite is the best.']","['no-context', 'inter-personal']",
te_534,11,A,"There is plenty of room for our king-sized bed, and I love the light in this room.",happy,[11],"['There is plenty of room for our king-sized bed , and I love the light in this room.']",['no-context'],
te_534,12,B,"I know that you like this house, but let's take a look at the others before you make up your mind.",neutral,,,,
tr_10592,1,A,"Good morning golf aficionados! My name is Rick Fields, and you guessed it, I am here with my main man, Bob Copeland.",happy,['b'],['b'],['latent'],
tr_10592,2,B,"Thank you, Rick! As you can see, ladies and gentleman, we are here in beautiful Pebble Beach where the top golfers in the world are trying to win the grand prize of one million dollars!",happy,"['b', 2]","['b', 'we are here in beautiful Pebble Beach where the top golfers in the world are trying to win the grand prize of one million dollars!']","['latent', 'no-context']",
tr_10592,3,A,"Whoa, that's a lot of cash! Let's go to the course and see how Tiger Woods is doing.",happy,[3],"[""Whoa , that's a lot of cash!""]",['no-context'],
tr_10592,4,B,"All right, we are here at the eighth hole. It's a par four, and has some very difficult hazards which many golfers find difficult to avoid. Although, I did see Jack Nicklaus hit a hole in one on this very same hole!",happy,"['b', 2]","['b', 'we are here in beautiful Pebble Beach where the top golfers in the world are trying to win the grand prize of one million dollars!']","['latent', 'self-contagion']",
tr_10592,5,A,"Tiger Woods is about to tee off, and let's see if he has the same luck as Jack. Tiger is asking his caddie for his driver and, he seems to be very nervous.",happy,[5],['Tiger Woods is about to tee off'],['no-context'],
tr_10592,6,B,Oh no! Not a good swing at all! It's definitely not his day today. On the seventh hole he got a bogey and before that he barely made par. He will definitely not get a birdie on this shot.,sad,[6],"[""Oh no! Not a good swing at all! It's definitely not his day today. On the seventh hole he got a bogey and before that he barely made par. He will definitely not get a birdie on this shot.""]",['no-context'],
tr_10592,7,A,It seems that his ball has flown somewhere deep in the trees. He is having a hard time finding it and even his caddie has climbed a tree to try and spot it.,sad,[7],['It seems that his ball has flown somewhere deep in the trees. He is having a hard time finding it and even his caddie has climbed a tree to try and spot it.'],['no-context'],
tr_10592,8,B,"Oh no! A bear! Run, Tiger, run! Somebody call animal control!",fear,[8],"['A bear! Run , Tiger , run!']",['no-context'],
te_361,1,A,"Can I have my check, please.",neutral,,,,
te_361,2,B,Here it is. 350 Yuan all together.,neutral,,,,
te_361,3,A,May son adores my new hairstyle so I suppose it is worth it.,happy,[3],['May son adores my new hairstyle'],['no-context'],
te_361,4,B,Hearing you say that is a big reward for us. And here is the receipt.,happy,"[3, 4]","['May son adores my new hairstyle so I suppose it is worth it.', 'Hearing you say that is a big reward for us.']","['no-context', 'inter-personal']",
te_361,5,A,Thank you.,happy,[4],['Hearing you say that is a big reward for us. And here is the receipt.'],['inter-personal'],
te_361,6,B,Wait! Congratulations! You are the lucky customer of our anniversary celebration.,happy,[6],['You are the lucky customer of our anniversary celebration.'],['no-context'],
te_361,7,A,"Wow, it's surprising. So what do I get?",surprise,[6],['Congratulations! You are the lucky customer of our anniversary celebration.'],['inter-personal'],
te_361,8,B,You can have a free facial and then make up free for you. Do you want it now?,neutral,,,,
te_361,9,A,Probably not. Doing that will probably take another three hours which I can't afford now.,sad,[9],"[""Probably not. Doing that will probably take another three hours which I can't afford now.""]",['no-context'],
te_361,10,B,Here is our number. Call us when you are ready to come.,neutral,,,,
te_361,11,A,You mean I should make an appointment ahead of time?,neutral,,,,
te_361,12,B,Yes.,neutral,,,,
te_361,13,A,Got it. Bye for now.,neutral,,,,
tr_7995,1,A,"Hi, Mary, I have decided to look for a job as a salesman.",neutral,,,,
tr_7995,2,B,Good! Have you got the recruitment information on marketing?,neutral,,,,
tr_7995,3,A,Yes. I have found some through different channels.,neutral,,,,
tr_7995,4,B,Really? That's great! Tell me.,surprise,"[2, 3]","['Have you got the recruitment information on marketing?', 'Yes.']",['hybrid'],
tr_7995,5,A,"OK. The first piece of job information I got was from the Internet, and it is about selling medicines.",neutral,,,,
tr_7995,6,B,What do you think of this job?,neutral,,,,
tr_7995,7,A,"I am not familiar with the medicine industry, and I don't think it fits me well.",neutral,,,,
tr_7995,8,B,Then how about the others?,neutral,,,,
tr_7995,9,A,"Another is about electronic commerce, and its products are mainly large machinery equipments.",neutral,,,,
tr_7995,10,B,"I have heard about electronic commerce, and many people say it has good prospects for development.",neutral,,,,
tr_7995,11,A,I also feel it's nice. I want to give it a try.,neutral,,,,
tr_7995,12,B,Come on! I believe you will succeed.,happy,[12],['I believe you will succeed.'],['no-context'],
tr_7995,13,A,Thanks. You can also seek job information on the Internet.,happy,[12],['I believe you will succeed.'],['inter-personal'],
tr_7995,14,B,Good idea. I will think it over.,happy,"[13, 14]","['You can also seek job information on the Internet.', 'Good idea.']","['no-context', 'inter-personal']",
tr_8322,1,A,I can't stand the stupid guy any longer. It's unbelievable.,angry,"['b', 1]","['b', ""It's unbelievable.""]","['latent', 'no-context']",Something intolerable and unexpected happened to person A causing his anger
tr_8322,2,B,"Oh, my dear lady, take it easy. You should forgive a green hand like him.",neutral,,,,
